kospi_ticker,russell_ticker,corr,distance,rmse,ks_len,rs_len
005930 KS,NCR UN,0.3419172953577121,35.41276638494158,1.0050610584554303,2183,2183
005930 KS,NET UN,0.6885711905866252,91.94200458804781,3.1762831426190163,965,965
005930 KS,NEWR UN,0.5254479208209777,11.18682648155881,0.6576850023313253,2183,2183
005930 KS,NOW UN,0.8990709546053511,133.12049019752837,3.1507247023792595,2183,2183
005930 KS,NTAP UW,0.7755556941196573,16.89783564033168,0.6766225086121939,2183,2183
005930 KS,NTNX UW,-0.0949003083560366,35.944114100579434,1.0677832755512215,1731,1731
005930 KS,NVDA UW,0.8297370371548807,1027.3807427494487,22.281415096782112,2183,2183
005930 KS,OKTA UW,0.7394979529510547,178.82562752178447,4.901434473761779,1596,1596
005930 KS,OLED UW,0.8234462891995273,105.5956566935799,3.075751500548656,2183,2183
005930 KS,ON UW,0.714390231305917,81.30743052089295,1.8489278380918452,2183,2183
005930 KS,ORCL UN,0.8307928793932953,11.000250870239066,0.7068140776840812,2183,2183
005930 KS,PANW UW,0.30663261708795747,1.5413347176470695,0.17804171357531298,418,418
005930 KS,PATH UN,0.8818709734642898,8.500052102886327,0.4195530156909142,551,551
005930 KS,PAYC UN,0.8838573571046685,327.83487327880323,7.407536930426306,2183,2183
005930 KS,PAYX UW,0.817034652693401,3.4124538905337682,0.40186269623621107,2183,2183
005930 KS,PCOR UN,0.7882688402346916,1.8794669706607439,0.16618597010492817,530,530
005930 KS,PCTY UW,0.8458619352749017,149.0683428852919,3.3958279571723375,2183,2183
005930 KS,PEGA UW,0.8073178460363901,57.27774959376307,1.7633290019056744,2183,2183
005930 KS,PLTR UN,0.8419571559196786,18.3893071865865,0.8423730949615919,694,694
005930 KS,PSTG UN,0.6302559956476825,18.86792686068477,0.9764842063783155,1986,1986
005930 KS,PTC UW,0.9050696755822282,14.795608964811715,0.5577964455005179,2183,2183
005930 KS,PYCR UW,0.30486949784407535,3.028186063786106,0.2697750796300613,486,486
005930 KS,PYPL UW,0.8047614595645002,58.87482841430093,1.6628163281633335,2053,2053
005930 KS,QCOM UW,0.8408967247893183,12.678342277781818,0.7654888941259933,2183,2183
005930 KS,QRVO UW,0.8882609172516533,15.138333421778912,0.634531721565103,2183,2183
005930 KS,RNG UN,0.710345684711041,370.51992971281777,8.526147017321781,2183,2183
005930 KS,ROP UN,0.9005635206213568,3.5591559120786807,0.3241495844138969,2183,2183
005930 KS,S UN,0.7574876147683607,6.4545219437880155,0.33587518576278874,501,501
005930 KS,SMAR UN,0.7704252382930764,38.083014650728146,1.4096125561125852,1323,1323
005930 KS,SNOW UN,0.6226877136697604,6.79188906404873,0.3582415638409838,704,704
005930 KS,SNPS UW,0.8304010039918017,120.64600228415166,2.7258426540794893,2183,2183
005930 KS,SNX UN,0.866549404472767,6.440095739259308,0.36181458617432766,2183,2183
005930 KS,SPLK UW,0.6519168906362287,11.783822164263082,0.5794428498217984,2183,2183
005930 KS,SQ UN,0.8385032821011908,273.6781341477435,6.687427928322886,1955,1955
005930 KS,SSNC UW,0.8909847233956453,4.892824091796732,0.29341002781122,2183,2183
005930 KS,SWKS UW,0.8318448220295579,15.379480853405322,0.5672494061019749,2183,2183
005930 KS,TDC UN,0.3614725448419789,44.31545571729067,1.2399883741911593,2183,2183
005930 KS,TDY UN,0.8997273739054799,29.677331513684088,0.977364807576886,2183,2183
005930 KS,TEAM UW,0.8249733644810101,165.34688689885363,4.239734483896757,1940,1940
005930 KS,TER UW,0.9311041160660747,33.13212324464386,1.2278293133478688,1171,1171
005930 KS,TOST UN,0.5795010707315527,8.452132926481381,0.4905846166253658,441,441
005930 KS,TRMB UW,0.9281508666326497,7.241444093532487,0.34451478912785627,2183,2183
005930 KS,TWKS UW,0.761144352149599,7.046501662715992,0.36883854185566517,446,446
005930 KS,TWLO UN,0.7572693853460697,167.1450036202395,4.386625116525755,1802,1802
005930 KS,TXN UW,0.9407789047822711,11.396388372268255,0.459329255412829,2183,2183
